lognumber,logtimestamp
1759,1555075972654
1633,1555075972654
1663,1555075972657
1670,1555075972669
1673,1555075972669
1683,1555075972669
1687,1555075972670
1719,1555075972670
1644,1555075972670
1647,1555075972670
1614,1555075972671
1652,1555075972671
1655,1555075972671
1659,1555075972671
1677,1555075972671
1722,1555075972672
1727,1555075972672
1733,1555075972672
1636,1555075972672
1741,1555075972673
1631,1555075972673
1649,1555075972673
1703,1555075972673
1739,1555075972674
1619,1555075972674
1696,1555075972675
1716,1555075972675
1744,1555075972675
1662,1555075972676
1650,1555075972676
1694,1555075972676
1711,1555075972677
1714,1555075972677
1646,1555075972677
1643,1555075972678
1664,1555075972678
1697,1555075972678
1717,1555075972678
1735,1555075972679
1760,1555075972679
1638,1555075972679
1656,1555075972680
1679,1555075972680
1637,1555075972680
1684,1555075972680
1732,1555075972681
1749,1555075972681
1754,1555075972681
1653,1555075972682
1713,1555075972682
1758,1555075972682
1698,1555075972682
1743,1555075972683
1753,1555075972683
1705,1555075972684
1632,1555075972684
1642,1555075972684
1648,1555075972685
1672,1555075972685
1701,1555075972685
1730,1555075972686
1615,1555075972686
1667,1555075972686
1671,1555075972687
1724,1555075972687
1623,1555075972688
1709,1555075972689
1734,1555075972689
1629,1555075972690
1751,1555075972690
1660,1555075972691
1675,1555075972691
1699,1555075972691
1746,1555075972692
1756,1555075972693
1654,1555075972694
1692,1555075972695
1725,1555075972696
1641,1555075972697
1618,1555075972697
1626,1555075972697
1661,1555075972697
1666,1555075972697
1674,1555075972698
1688,1555075972698
1700,1555075972698
1617,1555075972698
1738,1555075972698
1715,1555075972699
1723,1555075972699
1745,1555075972699
1621,1555075972699
1658,1555075972699
1681,1555075972699
1752,1555075972700
1757,1555075972700
1634,1555075972700
1776,1555075987209
1780,1555075987211
1791,1555075987211
1826,1555075987212
1859,1555075987212
1883,1555075987213
1891,1555075987214
1803,1555075987214
1786,1555075987215
1822,1555075987215
1899,1555075987217
1831,1555075987217
1903,1555075987218
1781,1555075987219
1882,1555075987220
1769,1555075987220
1796,1555075987221
1802,1555075987221
1815,1555075987222
1819,1555075987222
1829,1555075987223
1886,1555075987223
1761,1555075987224
1848,1555075987224
1888,1555075987225
1785,1555075987225
1833,1555075987225
1870,1555075987226
1784,1555075987226
1880,1555075987226
1904,1555075987227
1764,1555075987227
1767,1555075987228
1865,1555075987228
1893,1555075987228
1850,1555075987229
1805,1555075987229
1846,1555075987230
1801,1555075987230
1813,1555075987230
1851,1555075987231
1875,1555075987231
1877,1555075987232
1762,1555075987232
1775,1555075987233
1790,1555075987233
1817,1555075987233
1820,1555075987234
1830,1555075987235
1844,1555075987235
1852,1555075987235
1872,1555075987236
1885,1555075987237
1887,1555075987238
1783,1555075987239
1818,1555075987240
1821,1555075987242
1841,1555075987243
1892,1555075987243
1806,1555075987244
1842,1555075987244
1855,1555075987244
1868,1555075987245
1876,1555075987245
1777,1555075987246
1797,1555075987246
1798,1555075987247
1799,1555075987247
1810,1555075987248
1812,1555075987248
1857,1555075987248
1861,1555075987249
1871,1555075987250
1890,1555075987250
1770,1555075987250
1895,1555075987251
1834,1555075987251
1858,1555075987252
1766,1555075987252
1779,1555075987253
1874,1555075987253
1878,1555075987254
1896,1555075987255
1773,1555075987256
1836,1555075987257
1771,1555075987259
1807,1555075987260
1811,1555075987260
1907,1555075987260
1795,1555075987261
1816,1555075987262
1838,1555075987262
1839,1555075987263
1901,1555075987263
1774,1555075987263
1908,1555075987264
1765,1555075987265
1782,1555075987265
1788,1555075987266
1828,1555075987266
1832,1555075987267
1863,1555075987268
1884,1555075987269
1763,1555075987270
1809,1555075987270
1869,1555075987271
1862,1555075987272
1898,1555075987273
1900,1555075987274
1778,1555075987274
1808,1555075987275
1772,1555075987275
1794,1555075987276
1894,1555075987276
1902,1555075987277
1906,1555075987277
1823,1555075987279
1835,1555075987280
1845,1555075987280
1849,1555075987281
1867,1555075987282
1866,1555075987284
1800,1555075987285
1824,1555075987285
1825,1555075987286
1873,1555075987286
1889,1555075987287
1768,1555075987293
1804,1555075987293
1853,1555075987294
1864,1555075987297
1879,1555075987297
1905,1555075987298
1787,1555075987298
1814,1555075987299
1837,1555075987300
1840,1555075987300
1854,1555075987301
1856,1555075987301
1860,1555075987302
1881,1555075987303
1793,1555075987304
1789,1555075987305
1792,1555075987306
1827,1555075987306
1843,1555075987307
1847,1555075987307
1897,1555075987324
2019,1555076002276
1945,1555076002275
2030,1555076002277
2046,1555076002277
1930,1555076002277
1939,1555076002277
1940,1555076002278
1983,1555076002278
2020,1555076002278
1916,1555076002278
1972,1555076002278
1973,1555076002279
1910,1555076002279
1941,1555076002279
2004,1555076002279
2024,1555076002279
2035,1555076002280
1926,1555076002280
1938,1555076002281
1978,1555076002281
2018,1555076002281
2054,1555076002282
1912,1555076002282
1989,1555076002282
1994,1555076002282
2003,1555076002283
2053,1555076002283
1927,1555076002283
1965,1555076002284
1976,1555076002285
1942,1555076002285
1975,1555076002285
2010,1555076002285
1950,1555076002285
1952,1555076002285
2055,1555076002286
1909,1555076002286
1920,1555076002286
1925,1555076002288
2047,1555076002289
1955,1555076002289
1999,1555076002290
2023,1555076002290
2000,1555076002291
1962,1555076002291
1969,1555076002291
1998,1555076002293
1979,1555076002294
1984,1555076002294
2043,1555076002296
2045,1555076002296
1914,1555076002296
1960,1555076002297
1966,1555076002297
2031,1555076002297
1921,1555076002298
1931,1555076002298
2026,1555076002298
1947,1555076002299
1993,1555076002299
2022,1555076002300
2042,1555076002300
1917,1555076002300
2021,1555076002300
2041,1555076002301
1953,1555076002301
2038,1555076002301
1990,1555076002301
2029,1555076002302
1911,1555076002302
1958,1555076002302
1968,1555076002302
1997,1555076002302
2037,1555076002303
2048,1555076002303
1970,1555076002303
2002,1555076002303
1943,1555076002304
2006,1555076002304
2016,1555076002304
1932,1555076002305
1934,1555076002305
1986,1555076002305
2036,1555076002310
2044,1555076002311
1922,1555076002312
1956,1555076002312
2014,1555076002312
2007,1555076002312
2009,1555076002313
2017,1555076002313
1967,1555076002316
1977,1555076002317
2005,1555076002318
1935,1555076002320
1982,1555076002320
2015,1555076002320
1913,1555076002321
1929,1555076002321
1933,1555076002321
1944,1555076002321
1971,1555076002322
2040,1555076002322
1918,1555076002322
1919,1555076002322
1928,1555076002322
1992,1555076002323
1937,1555076002323
1963,1555076002323
1988,1555076002323
1959,1555076002323
1961,1555076002323
2013,1555076002323
2025,1555076002324
2050,1555076002324
1923,1555076002324
1936,1555076002324
1946,1555076002324
2051,1555076002324
1996,1555076002325
2012,1555076002325
2032,1555076002325
1964,1555076002325
1981,1555076002326
1991,1555076002326
2039,1555076002326
2052,1555076002326
2028,1555076002333
2033,1555076002333
2034,1555076002334
1957,1555076002334
1987,1555076002335
2011,1555076002335
1915,1555076002335
1948,1555076002336
1954,1555076002336
1974,1555076002336
1980,1555076002337
1985,1555076002337
2001,1555076002337
2008,1555076002338
1924,1555076002338
1949,1555076002338
1951,1555076002339
1995,1555076002339
2027,1555076002339
2049,1555076002340
2067,1555076018014
2085,1555076018015
2083,1555076018015
2103,1555076018016
2061,1555076018017
2068,1555076018017
2071,1555076018018
2169,1555076018018
2182,1555076018018
2192,1555076018019
2100,1555076018019
2193,1555076018020
2072,1555076018020
2079,1555076018021
2089,1555076018022
2155,1555076018024
2184,1555076018025
2060,1555076018026
2064,1555076018026
2077,1555076018027
2095,1555076018027
2119,1555076018027
2123,1555076018028
2146,1555076018028
2167,1555076018028
2101,1555076018029
2118,1555076018029
2128,1555076018030
2152,1555076018030
2132,1555076018030
2141,1555076018031
2142,1555076018031
2186,1555076018031
2070,1555076018032
2090,1555076018032
2121,1555076018033
2174,1555076018034
2058,1555076018034
2062,1555076018035
2093,1555076018035
2096,1555076018036
2162,1555076018036
2173,1555076018037
2080,1555076018037
2110,1555076018038
2113,1555076018038
2140,1555076018039
2151,1555076018039
2189,1555076018040
2076,1555076018040
2084,1555076018040
2134,1555076018041
2145,1555076018041
2180,1555076018042
2081,1555076018043
2086,1555076018045
2082,1555076018046
2116,1555076018047
2154,1555076018048
2158,1555076018049
2194,1555076018049
2130,1555076018050
2196,1555076018050
2109,1555076018051
2133,1555076018051
2165,1555076018051
2188,1555076018051
2074,1555076018052
2120,1555076018052
2156,1555076018053
2160,1555076018054
2179,1555076018054
2191,1555076018057
2198,1555076018057
2202,1555076018058
2114,1555076018058
2187,1555076018058
2203,1555076018058
2069,1555076018059
2098,1555076018059
2131,1555076018059
2153,1555076018059
2157,1555076018060
2091,1555076018060
2092,1555076018060
2105,1555076018060
2124,1555076018060
2170,1555076018061
2056,1555076018061
2127,1555076018061
2147,1555076018061
2161,1555076018061
2197,1555076018061
2200,1555076018062
2112,1555076018062
2135,1555076018062
2136,1555076018062
2138,1555076018062
2163,1555076018062
2164,1555076018063
2175,1555076018063
2073,1555076018063
2117,1555076018063
2149,1555076018063
2176,1555076018064
2185,1555076018064
2139,1555076018064
2144,1555076018065
2150,1555076018065
2057,1555076018065
2126,1555076018066
2159,1555076018068
2065,1555076018069
2087,1555076018070
2190,1555076018071
2078,1555076018071
2099,1555076018072
2102,1555076018072
2183,1555076018073
2201,1555076018073
2059,1555076018073
2063,1555076018074
2075,1555076018074
2094,1555076018074
2104,1555076018074
2115,1555076018074
2122,1555076018074
2066,1555076018075
2137,1555076018075
2143,1555076018075
2148,1555076018075
2181,1555076018075
2199,1555076018076
2088,1555076018076
2097,1555076018076
2106,1555076018077
2125,1555076018077
2129,1555076018077
2171,1555076018078
2178,1555076018078
2177,1555076018078
2195,1555076018078
2107,1555076018078
2108,1555076018078
2111,1555076018079
2166,1555076018079
2168,1555076018079
2172,1555076018079
2336,1555076032360
2342,1555076032361
2207,1555076032361
2244,1555076032362
2334,1555076032362
2281,1555076032362
2324,1555076032362
2297,1555076032362
2304,1555076032363
2330,1555076032363
2338,1555076032363
2343,1555076032363
2347,1555076032364
2205,1555076032364
2262,1555076032364
2235,1555076032364
2273,1555076032364
2313,1555076032365
2337,1555076032365
2219,1555076032365
2225,1555076032365
2314,1555076032366
2328,1555076032366
2220,1555076032366
2230,1555076032366
2232,1555076032366
2333,1555076032367
2236,1555076032367
2254,1555076032367
2276,1555076032367
2296,1555076032368
2316,1555076032368
2322,1555076032368
2211,1555076032368
2231,1555076032368
2321,1555076032369
2308,1555076032369
2329,1555076032371
2345,1555076032373
2221,1555076032375
2287,1555076032376
2259,1555076032376
2288,1555076032377
2214,1555076032377
2246,1555076032378
2242,1555076032378
2268,1555076032378
2274,1555076032379
2227,1555076032379
2240,1555076032380
2265,1555076032380
2277,1555076032380
2349,1555076032380
2233,1555076032381
2238,1555076032381
2346,1555076032381
2208,1555076032381
2340,1555076032382
2278,1555076032384
2290,1555076032385
2282,1555076032385
2216,1555076032385
2249,1555076032386
2289,1555076032387
2295,1555076032388
2264,1555076032389
2283,1555076032390
2327,1555076032391
2335,1555076032391
2226,1555076032391
2253,1555076032392
2344,1555076032393
2212,1555076032393
2300,1555076032394
2275,1555076032396
2286,1555076032396
2350,1555076032397
2243,1555076032397
2266,1555076032398
2252,1555076032398
2257,1555076032398
2258,1555076032399
2269,1555076032399
2271,1555076032399
2291,1555076032399
2218,1555076032399
2239,1555076032400
2292,1555076032400
2302,1555076032400
2326,1555076032400
2245,1555076032400
2248,1555076032400
2261,1555076032401
2311,1555076032401
2204,1555076032401
2223,1555076032401
2301,1555076032402
2305,1555076032402
2306,1555076032406
2260,1555076032407
2293,1555076032408
2279,1555076032409
2285,1555076032409
2310,1555076032410
2224,1555076032410
2229,1555076032411
2339,1555076032411
2215,1555076032411
2272,1555076032412
2299,1555076032412
2303,1555076032412
2309,1555076032412
2331,1555076032413
2351,1555076032413
2263,1555076032413
2280,1555076032413
2332,1555076032413
2348,1555076032413
2270,1555076032414
2323,1555076032414
2307,1555076032414
2312,1555076032414
2213,1555076032414
2228,1555076032415
2241,1555076032415
2255,1555076032415
2284,1555076032415
2222,1555076032415
2237,1555076032415
2317,1555076032416
2318,1555076032416
2251,1555076032416
2315,1555076032416
2256,1555076032416
2267,1555076032416
2341,1555076032417
2217,1555076032417
2234,1555076032417
2206,1555076032417
2250,1555076032418
2294,1555076032418
2325,1555076032418
2209,1555076032419
2210,1555076032419
2319,1555076032420
2320,1555076032421
2247,1555076032422
2298,1555076032422
2404,1555076047243
2498,1555076047245
2362,1555076047247
2375,1555076047247
2419,1555076047248
2486,1555076047249
2372,1555076047249
2441,1555076047250
2442,1555076047251
2448,1555076047252
2457,1555076047254
2460,1555076047256
2492,1555076047257
2386,1555076047258
2458,1555076047258
2489,1555076047259
2418,1555076047259
2455,1555076047259
2459,1555076047259
2476,1555076047260
2491,1555076047260
2377,1555076047260
2465,1555076047261
2471,1555076047261
2399,1555076047261
2440,1555076047262
2436,1555076047262
2450,1555076047263
2485,1555076047264
2358,1555076047265
2383,1555076047265
2387,1555076047266
2420,1555076047266
2494,1555076047267
2365,1555076047267
2385,1555076047268
2389,1555076047268
2413,1555076047269
2477,1555076047269
2497,1555076047270
2424,1555076047271
2427,1555076047271
2438,1555076047271
2456,1555076047272
2474,1555076047273
2482,1555076047273
2461,1555076047273
2479,1555076047273
2373,1555076047274
2379,1555076047274
2402,1555076047274
2437,1555076047274
2446,1555076047274
2453,1555076047275
2354,1555076047275
2355,1555076047275
2469,1555076047275
2392,1555076047276
2416,1555076047276
2428,1555076047276
2431,1555076047276
2366,1555076047277
2415,1555076047277
2434,1555076047277
2414,1555076047277
2432,1555076047278
2353,1555076047278
2430,1555076047279
2463,1555076047280
2495,1555076047280
2496,1555076047282
2374,1555076047283
2376,1555076047284
2393,1555076047284
2466,1555076047284
2395,1555076047285
2421,1555076047285
2425,1555076047286
2451,1555076047287
2468,1555076047287
2475,1555076047287
2490,1555076047288
2382,1555076047288
2403,1555076047288
2407,1555076047288
2429,1555076047288
2447,1555076047288
2449,1555076047289
2454,1555076047289
2483,1555076047289
2367,1555076047289
2396,1555076047289
2408,1555076047290
2422,1555076047290
2439,1555076047290
2462,1555076047290
2470,1555076047291
2369,1555076047292
2397,1555076047292
2423,1555076047292
2478,1555076047293
2443,1555076047293
2356,1555076047293
2361,1555076047293
2368,1555076047294
2384,1555076047294
2394,1555076047294
2409,1555076047294
2410,1555076047294
2380,1555076047294
2406,1555076047295
2452,1555076047295
2360,1555076047295
2364,1555076047295
2433,1555076047295
2467,1555076047295
2473,1555076047296
2488,1555076047296
2352,1555076047296
2378,1555076047296
2390,1555076047296
2411,1555076047296
2426,1555076047297
2370,1555076047297
2388,1555076047297
2405,1555076047297
2412,1555076047297
2472,1555076047297
2363,1555076047298
2371,1555076047298
2398,1555076047298
2400,1555076047298
2445,1555076047298
2480,1555076047298
2357,1555076047299
2391,1555076047299
2401,1555076047299
2381,1555076047299
2435,1555076047299
2484,1555076047300
2487,1555076047300
2359,1555076047300
2417,1555076047300
2444,1555076047301
2464,1555076047301
2481,1555076047301
2493,1555076047301
2595,1555076062447
2606,1555076062460
2600,1555076062449
2615,1555076062462
2646,1555076062464
2532,1555076062465
2560,1555076062467
2579,1555076062471
2624,1555076062472
2635,1555076062474
2574,1555076062493
2580,1555076062495
2607,1555076062496
2636,1555076062501
2617,1555076062499
2638,1555076062506
2627,1555076062508
2585,1555076062509
2601,1555076062515
2618,1555076062516
2501,1555076062518
2614,1555076062519
2588,1555076062520
2528,1555076062525
2545,1555076062526
2605,1555076062526
2563,1555076062527
2564,1555076062528
2565,1555076062528
2569,1555076062530
2591,1555076062530
2527,1555076062531
2536,1555076062532
2538,1555076062532
2631,1555076062533
2537,1555076062533
2566,1555076062533
2596,1555076062534
2583,1555076062535
2613,1555076062535
2517,1555076062535
2559,1555076062536
2562,1555076062536
2640,1555076062536
2541,1555076062536
2543,1555076062537
2592,1555076062537
2578,1555076062538
2619,1555076062538
2509,1555076062538
2568,1555076062539
2572,1555076062539
2548,1555076062540
2589,1555076062540
2594,1555076062540
2620,1555076062541
2499,1555076062541
2505,1555076062541
2510,1555076062541
2604,1555076062542
2633,1555076062543
2508,1555076062543
2555,1555076062543
2587,1555076062544
2629,1555076062544
2641,1555076062544
2518,1555076062546
2521,1555076062546
2531,1555076062547
2598,1555076062547
2610,1555076062547
2623,1555076062548
2519,1555076062548
2523,1555076062548
2570,1555076062549
2504,1555076062549
2540,1555076062549
2597,1555076062549
2643,1555076062549
2525,1555076062550
2561,1555076062550
2577,1555076062551
2626,1555076062551
2515,1555076062552
2516,1555076062552
2549,1555076062552
2546,1555076062553
2586,1555076062553
2551,1555076062553
2599,1555076062554
2642,1555076062554
2507,1555076062554
2529,1555076062555
2535,1555076062555
2556,1555076062555
2575,1555076062555
2576,1555076062555
2603,1555076062556
2608,1555076062556
2506,1555076062556
2539,1555076062556
2553,1555076062556
2616,1555076062557
2513,1555076062557
2550,1555076062557
2593,1555076062557
2542,1555076062558
2554,1555076062558
2590,1555076062558
2612,1555076062558
2625,1555076062558
2512,1555076062559
2514,1555076062559
2526,1555076062559
2611,1555076062559
2502,1555076062559
2520,1555076062560
2530,1555076062560
2558,1555076062560
2630,1555076062561
2644,1555076062561
2581,1555076062562
2634,1555076062562
2524,1555076062562
2544,1555076062563
2567,1555076062563
2522,1555076062563
2557,1555076062564
2584,1555076062564
2628,1555076062564
2511,1555076062565
2533,1555076062565
2534,1555076062565
2571,1555076062565
2573,1555076062566
2602,1555076062566
2609,1555076062566
2621,1555076062566
2500,1555076062566
2547,1555076062566
2552,1555076062566
2632,1555076062566
2645,1555076062567
2503,1555076062567
2582,1555076062567
2622,1555076062567
2647,1555076077841
2661,1555076077842
2678,1555076077844
2772,1555076077845
2785,1555076077846
2687,1555076077847
2716,1555076077847
2744,1555076077848
2754,1555076077848
2786,1555076077849
2658,1555076077850
2691,1555076077851
2704,1555076077852
2697,1555076077852
2724,1555076077853
2734,1555076077853
2673,1555076077854
2682,1555076077854
2700,1555076077855
2720,1555076077855
2770,1555076077857
2654,1555076077859
2674,1555076077860
2706,1555076077861
2740,1555076077861
2750,1555076077862
2715,1555076077862
2766,1555076077862
2653,1555076077863
2656,1555076077863
2671,1555076077864
2689,1555076077865
2702,1555076077866
2711,1555076077866
2764,1555076077867
2768,1555076077868
2677,1555076077868
2703,1555076077869
2699,1555076077869
2714,1555076077870
2723,1555076077871
2727,1555076077873
2660,1555076077875
2722,1555076077876
2725,1555076077876
2737,1555076077877
2667,1555076077879
2680,1555076077880
2695,1555076077880
2739,1555076077881
2747,1555076077882
2756,1555076077883
2694,1555076077883
2741,1555076077884
2742,1555076077884
2792,1555076077887
2726,1555076077887
2780,1555076077888
2659,1555076077888
2751,1555076077889
2762,1555076077889
2776,1555076077890
2662,1555076077891
2681,1555076077892
2684,1555076077892
2721,1555076077893
2738,1555076077894
2639,1555076077895
2773,1555076077895
2781,1555076077896
2791,1555076077897
2649,1555076077899
2666,1555076077901
2668,1555076077903
2731,1555076077904
2655,1555076077904
2712,1555076077905
2729,1555076077905
2746,1555076077906
2789,1555076077906
2788,1555076077907
2652,1555076077907
2657,1555076077908
2672,1555076077908
2693,1555076077909
2701,1555076077909
2774,1555076077910
2669,1555076077910
2683,1555076077910
2696,1555076077910
2733,1555076077910
2771,1555076077911
2793,1555076077911
2679,1555076077911
2690,1555076077911
2735,1555076077911
2753,1555076077912
2783,1555076077912
2758,1555076077912
2777,1555076077912
2648,1555076077913
2717,1555076077913
2760,1555076077913
2707,1555076077913
2710,1555076077913
2728,1555076077914
2745,1555076077914
2761,1555076077914
2651,1555076077914
2664,1555076077914
2670,1555076077915
2675,1555076077915
2732,1555076077915
2736,1555076077916
2765,1555076077916
2787,1555076077917
2698,1555076077917
2708,1555076077918
2713,1555076077918
2718,1555076077918
2719,1555076077919
2757,1555076077919
2692,1555076077919
2749,1555076077919
2755,1555076077920
2767,1555076077920
2778,1555076077920
2663,1555076077920
2763,1555076077920
2775,1555076077921
2779,1555076077921
2676,1555076077921
2688,1555076077921
2730,1555076077921
2650,1555076077921
2759,1555076077922
2769,1555076077922
2782,1555076077922
2790,1555076077922
2752,1555076077922
2665,1555076077923
2743,1555076077923
2748,1555076077923
2637,1555076077924
2685,1555076077924
2686,1555076077925
2705,1555076077925
2709,1555076077925
2815,1555076092525
2824,1555076092526
2846,1555076092526
2806,1555076092526
2831,1555076092526
2854,1555076092526
2880,1555076092527
2883,1555076092527
2933,1555076092527
2801,1555076092527
2826,1555076092527
2832,1555076092527
2856,1555076092528
2907,1555076092528
2802,1555076092528
2843,1555076092528
2896,1555076092530
2911,1555076092531
2916,1555076092534
2934,1555076092537
2796,1555076092538
2814,1555076092539
2849,1555076092539
2898,1555076092539
2895,1555076092540
2804,1555076092540
2842,1555076092541
2850,1555076092541
2871,1555076092542
2932,1555076092543
2813,1555076092543
2828,1555076092544
2879,1555076092544
2905,1555076092544
2922,1555076092544
2940,1555076092544
2798,1555076092545
2834,1555076092546
2836,1555076092547
2885,1555076092547
2891,1555076092548
2908,1555076092549
2808,1555076092550
2822,1555076092550
2923,1555076092550
2929,1555076092550
2894,1555076092551
2900,1555076092551
2888,1555076092551
2927,1555076092551
2926,1555076092551
2819,1555076092552
2829,1555076092552
2862,1555076092552
2872,1555076092552
2924,1555076092552
2803,1555076092553
2817,1555076092553
2869,1555076092553
2887,1555076092554
2912,1555076092554
2918,1555076092554
2892,1555076092554
2903,1555076092555
2841,1555076092555
2870,1555076092555
2876,1555076092556
2881,1555076092556
2914,1555076092557
2928,1555076092557
2795,1555076092557
2810,1555076092558
2818,1555076092558
2835,1555076092559
2919,1555076092559
2921,1555076092559
2784,1555076092560
2821,1555076092560
2851,1555076092560
2868,1555076092561
2890,1555076092561
2893,1555076092562
2930,1555076092562
2794,1555076092563
2812,1555076092563
2820,1555076092563
2825,1555076092564
2847,1555076092564
2899,1555076092565
2837,1555076092565
2878,1555076092565
2882,1555076092565
2902,1555076092565
2904,1555076092566
2906,1555076092566
2920,1555076092566
2833,1555076092566
2860,1555076092566
2886,1555076092566
2913,1555076092566
2931,1555076092567
2838,1555076092567
2897,1555076092567
2937,1555076092567
2830,1555076092567
2844,1555076092567
2863,1555076092568
2901,1555076092568
2873,1555076092568
2877,1555076092568
2797,1555076092568
2800,1555076092568
2807,1555076092569
2811,1555076092569
2858,1555076092569
2859,1555076092569
2915,1555076092569
2805,1555076092569
2848,1555076092569
2861,1555076092570
2865,1555076092570
2874,1555076092570
2884,1555076092570
2936,1555076092570
2799,1555076092570
2816,1555076092571
2823,1555076092571
2853,1555076092571
2855,1555076092571
2857,1555076092572
2864,1555076092576
2909,1555076092577
2910,1555076092577
2917,1555076092578
2840,1555076092578
2852,1555076092578
2875,1555076092578
2925,1555076092578
2935,1555076092579
2938,1555076092579
2889,1555076092579
2809,1555076092579
2827,1555076092579
2839,1555076092579
2845,1555076092580
2866,1555076092580
2867,1555076092580
3022,1555076107386
3075,1555076107387
2972,1555076107387
3029,1555076107387
3031,1555076107388
3068,1555076107388
3072,1555076107388
3073,1555076107391
2994,1555076107391
2978,1555076107392
2963,1555076107392
2964,1555076107393
3038,1555076107393
2947,1555076107394
3054,1555076107395
3088,1555076107396
2983,1555076107397
2969,1555076107398
2995,1555076107398
3018,1555076107399
3052,1555076107401
3040,1555076107400
3056,1555076107401
3086,1555076107402
2954,1555076107403
3032,1555076107403
3076,1555076107404
3028,1555076107405
3048,1555076107405
2975,1555076107405
2985,1555076107406
3021,1555076107406
3037,1555076107406
2953,1555076107406
3008,1555076107407
3036,1555076107407
3062,1555076107408
3081,1555076107409
3003,1555076107410
2939,1555076107412
2949,1555076107412
3009,1555076107413
3012,1555076107413
3041,1555076107413
3063,1555076107413
3079,1555076107413
2942,1555076107414
3087,1555076107414
3083,1555076107414
3082,1555076107414
2943,1555076107415
2997,1555076107415
3016,1555076107415
3017,1555076107416
3020,1555076107416
3023,1555076107416
3050,1555076107416
2941,1555076107416
3066,1555076107417
3002,1555076107417
3034,1555076107417
3064,1555076107418
3065,1555076107418
2971,1555076107419
2986,1555076107420
3059,1555076107420
2977,1555076107420
3030,1555076107421
3060,1555076107421
3013,1555076107421
3027,1555076107422
3084,1555076107422
3026,1555076107423
2951,1555076107424
2959,1555076107425
2982,1555076107425
3051,1555076107426
2950,1555076107426
3057,1555076107426
3067,1555076107426
3074,1555076107427
3014,1555076107427
3015,1555076107427
3024,1555076107427
3035,1555076107428
3058,1555076107428
3077,1555076107428
3000,1555076107429
2993,1555076107429
3019,1555076107429
3055,1555076107430
2945,1555076107430
3033,1555076107431
3047,1555076107433
3053,1555076107434
3044,1555076107435
3070,1555076107436
3071,1555076107436
2967,1555076107436
2957,1555076107437
2974,1555076107437
2988,1555076107437
3005,1555076107440
3085,1555076107442
2955,1555076107443
3004,1555076107444
3025,1555076107444
3061,1555076107444
2960,1555076107445
2970,1555076107446
2999,1555076107453
3011,1555076107453
3080,1555076107453
2948,1555076107454
2966,1555076107454
2976,1555076107455
2979,1555076107455
2984,1555076107455
2987,1555076107456
2991,1555076107456
3001,1555076107456
2958,1555076107456
3043,1555076107456
3078,1555076107457
2965,1555076107457
2989,1555076107457
3006,1555076107457
3039,1555076107458
3042,1555076107458
3045,1555076107459
3069,1555076107459
2980,1555076107459
2952,1555076107459
2973,1555076107459
3007,1555076107460
3046,1555076107460
2944,1555076107460
2968,1555076107460
2992,1555076107460
2998,1555076107460
2961,1555076107461
2956,1555076107461
2962,1555076107461
2981,1555076107461
2990,1555076107461
2996,1555076107461
3010,1555076107462
3049,1555076107462
2946,1555076107462
3144,1555076122334
3207,1555076122334
3229,1555076122335
3149,1555076122335
3176,1555076122336
3190,1555076122337
3146,1555076122337
3185,1555076122338
3206,1555076122338
3097,1555076122338
3112,1555076122338
3125,1555076122339
3139,1555076122339
3152,1555076122340
3115,1555076122339
3166,1555076122341
3147,1555076122341
3151,1555076122341
3172,1555076122342
3191,1555076122342
3107,1555076122342
3110,1555076122343
3143,1555076122344
3150,1555076122344
3200,1555076122347
3181,1555076122347
3103,1555076122347
3117,1555076122348
3145,1555076122348
3175,1555076122348
3169,1555076122349
3224,1555076122350
3233,1555076122350
3106,1555076122350
3122,1555076122351
3129,1555076122351
3161,1555076122352
3209,1555076122352
3212,1555076122356
3222,1555076122356
3228,1555076122357
3130,1555076122357
3138,1555076122357
3162,1555076122358
3163,1555076122358
3192,1555076122358
3193,1555076122359
3226,1555076122359
3094,1555076122359
3101,1555076122360
3109,1555076122360
3135,1555076122361
3223,1555076122361
3225,1555076122362
3227,1555076122363
3234,1555076122363
3124,1555076122363
3154,1555076122364
3158,1555076122364
3194,1555076122364
3156,1555076122365
3179,1555076122366
3219,1555076122367
3211,1555076122368
3098,1555076122369
3159,1555076122369
3160,1555076122369
3204,1555076122369
3208,1555076122370
3230,1555076122370
3091,1555076122370
3092,1555076122371
3136,1555076122371
3196,1555076122371
3184,1555076122371
3205,1555076122372
3108,1555076122372
3111,1555076122372
3128,1555076122372
3153,1555076122373
3119,1555076122373
3127,1555076122373
3148,1555076122373
3155,1555076122373
3195,1555076122374
3202,1555076122374
3131,1555076122374
3167,1555076122374
3188,1555076122374
3102,1555076122374
3168,1555076122374
3201,1555076122375
3218,1555076122375
3104,1555076122375
3186,1555076122375
3221,1555076122375
3090,1555076122375
3126,1555076122376
3198,1555076122376
3220,1555076122376
3093,1555076122376
3189,1555076122376
3235,1555076122376
3177,1555076122377
3182,1555076122377
3183,1555076122377
3210,1555076122377
3203,1555076122377
3114,1555076122377
3121,1555076122377
3133,1555076122378
3140,1555076122378
3232,1555076122378
3173,1555076122378
3174,1555076122379
3213,1555076122379
3216,1555076122379
3089,1555076122379
3099,1555076122380
3142,1555076122380
3217,1555076122381
3134,1555076122381
3137,1555076122382
3164,1555076122383
3187,1555076122384
3100,1555076122384
3132,1555076122384
3157,1555076122385
3095,1555076122385
